channel,wp,vbias,gen,seed,train,nps,filter,BI_analytic,BI_mc,sigma_BI,rp,sigma_rp,nsim,ratio
71,1,0.6,fit,1274,sim,clean,wiener,0.00013958040488298,0.00014150380582179074,7.921928796999724e-07,0.46718,0.0029829318562168247,50000,1.0137798779164116
34,27,30.0,fit,1275,sim,clean,wiener,6.310364759082243e-05,6.355215782657279e-05,5.532820630765282e-07,0.7607,0.0020833344173068055,50000,1.0071075168056622
71,11,3.0,fit,1266,sim,clean,wiener,8.455989516226337e-05,8.542493558919935e-05,6.356494531741885e-07,0.67834,0.0023934815015987047,50000,1.0102299136638715
71,13,4.0,fit,1235,sim,clean,wiener,7.307199405934809e-05,7.272512703396864e-05,5.927025805976694e-07,0.72616,0.0022317688712328496,50000,0.9952530784215669
71,19,8.0,fit,1234,sim,clean,wiener,6.602377032594836e-05,6.730739189121024e-05,5.699834746213184e-07,0.74656,0.0021462220975894284,50000,1.019441809501712
71,7,1.8,fit,1267,sim,clean,wiener,9.558337402007882e-05,9.683404841924354e-05,6.701818783724639e-07,0.63538,0.0025235102784735637,50000,1.0130846437676702
71,15,5.0,fit,1235,sim,clean,wiener,7.917255596235724e-05,7.890771890276353e-05,6.131071224721656e-07,0.70288,0.0023086003595340276,50000,0.9966549386163606
34,29,40.0,fit,1275,sim,clean,wiener,6.311160983865928e-05,6.347779675598592e-05,5.542284214824099e-07,0.76098,0.0020868978457453096,50000,1.0058022116416105
71,5,1.4,fit,1268,sim,clean,wiener,9.92573103012812e-05,0.00010024403465615616,6.878903117353159e-07,0.62254,0.0025901898098797914,50000,1.0099410748878839
71,17,6.0,fit,1235,sim,clean,wiener,6.974811175163279e-05,6.938950186764287e-05,5.786711293330941e-07,0.73872,0.0021789346890045175,50000,0.9948585004671252
71,9,2.0,fit,1267,sim,clean,wiener,9.657511710228581e-05,9.759359364023808e-05,6.755000578654804e-07,0.63252,0.0025435354105257557,50000,1.010545951881928
71,3,1.0,fit,1275,sim,clean,wiener,6.799598191576634e-05,6.93416983222656e-05,5.845477074778946e-07,0.7389,0.0022010624215338887,50000,1.0197911166010714
71,1,0.6,fit,1275,sim,clean,wiener,0.00013958040488298,0.0001422421050226176,7.954380519118695e-07,0.4644,0.002995151263658916,50000,1.0190692965955293
34,27,30.0,fit,1276,sim,clean,wiener,6.310364759082243e-05,6.447104819882495e-05,5.588566848278441e-07,0.75724,0.002104325159882853,50000,1.0216691215200273
71,11,3.0,fit,1267,sim,clean,wiener,8.455989516226337e-05,8.526027893289983e-05,6.334745381291406e-07,0.67896,0.0023852920523639476,50000,1.0082826944060477
