channel,wp,vbias,gen,seed,train,nps,filter,BI_analytic,BI_mc,sigma_BI,rp,sigma_rp,nsim,ratio
31,11,3.0,fit,1801,sim,clean,wiener,6.406265522864255e-05,7.202400836843519e-05,5.982363190863863e-07,0.7288,0.00225260567151843,50000,1.1242744795915531
31,3,1.0,fit,1936,sim,clean,wiener,4.997187868686804e-05,5.476161698219521e-05,5.212702682567359e-07,0.7938,0.0019627968500178904,50000,1.0958486737178816
31,1,0.6,fit,1963,sim,clean,wiener,8.450434146686892e-05,9.663221122765054e-05,6.723548811853193e-07,0.63614,0.0025316925273680124,50000,1.1435177122294542
31,9,2.0,fit,1882,sim,clean,wiener,6.242440690669306e-05,7.124321712727297e-05,5.934319489921812e-07,0.73174,0.0022345152430756905,50000,1.1412718303236995
31,7,1.8,fit,1882,sim,clean,wiener,6.143588117413385e-05,6.99259638768768e-05,5.867540779235635e-07,0.7367,0.0022093703132830466,50000,1.138194204111416
31,5,1.4,fit,1963,sim,clean,wiener,4.810016079564292e-05,5.193058479485185e-05,5.110189646413488e-07,0.80446,0.001924196477677167,50000,1.0796343283649876
31,11,3.0,fit,1828,sim,clean,wiener,6.406265522864255e-05,7.219397652977663e-05,5.992511893131313e-07,0.72816,0.0022564270751271446,50000,1.1269276347056334
31,3,1.0,fit,1963,sim,clean,wiener,4.997187868686804e-05,5.3821480589775345e-05,5.18770881299423e-07,0.79734,0.001953385630645652,50000,1.077035364770445
31,1,0.6,fit,1990,sim,clean,wiener,8.450434146686892e-05,9.671719530832126e-05,6.74379821085317e-07,0.63582,0.0025393172585280745,50000,1.1445233893248026
31,9,2.0,fit,1909,sim,clean,wiener,6.242440690669306e-05,7.05952135121587e-05,5.920273808163776e-07,0.73418,0.002229226466487065,50000,1.1308912172394157
31,7,1.8,fit,1909,sim,clean,wiener,6.143588117413385e-05,6.980911076595455e-05,5.912647332598982e-07,0.73714,0.0022263547849186195,50000,1.1362921705002915
31,5,1.4,fit,1990,sim,clean,wiener,4.810016079564292e-05,5.16278290074624e-05,5.121178444714402e-07,0.8056,0.0019283342119781556,50000,1.0733400502922859
